2019-11-07 05:53:20,27.15,78.16,0.00,237.98,0.00,0.00
2019-11-07 06:23:51,27.07,77.90,9.45,239.09,5.54,3034.26
2019-11-07 06:54:24,27.34,77.10,9.00,239.25,5.62,3038.44
2019-11-07 07:04:34,27.40,76.91,9.90,239.19,5.60,3018.52
2019-11-07 07:14:44,27.46,76.78,9.90,240.70,5.59,3024.08
2019-11-07 07:24:54,27.51,76.82,9.45,241.23,5.59,0.00
2019-11-07 07:35:04,27.30,76.99,0.00,241.23,0.00,0.00
2019-11-07 08:05:35,27.00,76.26,0.00,241.66,0.00,0.00
2019-11-07 08:15:45,26.96,76.20,0.00,241.05,0.00,0.00
2019-11-07 08:36:05,26.94,77.19,0.00,240.22,0.00,0.00
2019-11-07 08:46:15,26.90,77.03,0.00,238.96,0.00,0.00
2019-11-07 08:56:25,26.90,76.49,0.00,231.39,0.00,0.00
2019-11-07 09:06:35,26.87,76.27,0.00,230.83,0.00,0.00
2019-11-07 09:16:45,27.14,74.61,0.00,230.83,0.00,0.00
2019-11-07 10:07:36,28.42,82.98,0.00,237.16,0.00,0.00
2019-11-07 10:17:46,28.21,82.15,0.00,237.16,0.00,0.00
2019-11-07 10:38:07,28.08,81.27,0.00,237.26,0.00,0.00
2019-11-07 10:48:17,28.04,81.38,0.00,237.92,0.00,0.00
2019-11-07 10:58:26,27.98,81.18,0.00,237.92,0.00,0.00
2019-11-07 11:28:56,27.97,75.69,0.00,236.38,237.21,0.00
2019-11-07 11:39:06,27.97,73.33,0.00,236.94,0.00,0.00
2019-11-07 11:49:16,27.97,74.92,0.00,236.93,0.00,0.00
2019-11-07 11:59:26,28.00,76.41,0.00,237.13,0.00,0.00
2019-11-07 12:09:36,28.03,76.78,0.00,237.13,0.00,0.00
2019-11-07 12:19:46,28.08,76.36,0.00,237.13,0.00,0.00
2019-11-08 19:24:51,29.86,69.97,0.00,240.95,0.00,0.00
2019-11-08 19:35:01,29.82,69.53,0.00,242.17,0.00,0.00
2019-11-08 19:45:12,29.79,69.28,0.00,240.11,0.00,0.00
2019-11-08 19:55:22,29.76,69.14,0.00,240.15,0.00,0.00
2019-11-08 20:05:32,29.72,69.08,10.35,241.07,0.00,3059.20
2019-11-08 20:15:42,29.76,68.89,9.45,241.07,5.68,3052.46
2019-11-08 20:25:52,29.80,68.39,9.45,241.07,5.66,3063.59
2019-11-08 20:56:23,29.94,72.68,9.45,235.11,5.68,3063.99
2019-11-08 21:06:33,29.98,72.51,9.90,235.74,5.70,3061.80
2019-11-08 21:16:43,30.02,72.55,9.45,235.70,5.71,3027.17
2019-11-08 21:26:53,30.05,72.44,9.45,235.90,5.55,3034.04
2019-11-08 21:37:04,30.07,72.39,18.45,235.90,5.55,3434.02
2019-11-08 21:47:14,29.89,72.33,16.20,237.02,6.06,3346.81
2019-11-08 22:17:44,29.98,71.80,17.55,237.80,5.93,3328.11
2019-11-08 22:27:54,29.96,71.72,17.10,237.80,5.93,3338.36
2019-11-08 22:38:04,29.95,71.66,16.65,238.93,5.94,3326.98
2019-11-08 23:19:27,29.57,71.30,16.20,240.40,5.97,3360.38
2019-11-08 23:29:15,29.08,69.61,17.10,240.59,5.99,3362.17
2019-11-08 23:30:12,29.08,69.83,17.10,240.67,5.98,3348.22
2019-11-08 23:32:16,29.28,70.90,16.65,240.88,5.98,3337.86
2019-11-08 23:39:02,29.44,70.85,16.65,240.83,5.98,3357.13
2019-11-08 23:40:00,29.27,69.64,17.10,240.90,5.98,3362.05
2019-11-08 23:40:57,29.21,70.20,18.45,240.94,6.00,3357.96
2019-11-08 23:41:54,29.11,70.82,17.10,240.82,5.98,3362.57
2019-11-08 23:46:29,29.15,68.33,16.20,241.42,5.98,3370.20
2019-11-08 23:47:24,29.00,68.33,16.65,241.42,5.98,3370.84
2019-11-08 23:48:13,29.11,67.31,16.65,241.17,6.00,3350.08
2019-11-08 23:53:00,29.86,66.35,16.20,241.61,5.99,3347.69
2019-11-08 23:57:47,29.54,85.13,16.65,241.87,5.98,3359.55
2019-11-09 00:02:34,29.54,67.22,16.20,241.92,6.00,3370.20
2019-11-09 00:07:22,29.58,68.13,16.20,241.70,6.01,3357.88
2019-11-09 00:12:09,29.61,68.58,17.55,242.08,6.00,3346.76
2019-11-09 00:21:43,29.65,69.08,15.75,241.60,6.00,3352.23
2019-11-09 00:26:30,29.66,69.27,16.20,241.60,6.01,3350.88
2019-11-09 00:36:05,29.68,69.41,17.10,242.57,6.01,3356.78
2019-11-09 00:40:52,29.67,69.63,16.20,244.67,6.01,3361.72
2019-11-09 00:45:39,29.68,69.60,17.55,245.69,6.01,0.00
2019-11-09 00:50:27,29.68,69.66,0.00,245.69,0.00,0.00
2019-11-09 00:55:14,29.65,69.77,0.00,245.76,0.00,0.00
2019-11-09 01:00:01,29.59,69.44,0.00,245.08,0.00,0.00
2019-11-09 01:04:48,29.52,68.05,0.00,245.78,0.00,0.00
2019-11-09 01:09:36,29.47,67.80,0.00,244.81,0.00,0.00
2019-11-09 01:14:23,29.44,68.44,0.00,245.72,0.00,0.00
2019-11-09 01:19:10,29.41,68.13,0.00,244.77,0.00,0.00
2019-11-09 01:23:58,29.37,68.05,0.00,245.47,0.00,0.00
2019-11-09 01:28:45,29.34,67.93,0.00,244.14,0.00,0.00
2019-11-09 01:33:32,29.30,67.85,0.00,244.51,0.00,0.00
2019-11-09 01:38:19,29.24,67.90,0.00,243.69,0.00,0.00
2019-11-09 01:43:06,29.19,67.88,0.00,243.69,0.00,0.00
2019-11-09 01:47:54,29.16,67.79,0.00,243.84,0.00,0.00
2019-11-09 01:57:28,29.08,67.93,0.00,244.60,0.00,0.00
2019-11-09 02:02:16,29.05,67.96,0.00,244.68,0.00,0.00
2019-11-09 02:07:03,29.01,67.96,0.00,244.62,0.00,0.00
2019-11-09 02:11:50,28.97,68.00,0.00,244.90,0.00,0.00
2019-11-09 02:16:37,28.94,68.02,0.00,245.21,0.00,0.00
2019-11-09 02:21:25,28.90,68.05,0.00,245.29,0.00,0.00
2019-11-09 02:26:12,28.87,68.09,0.00,245.11,0.00,0.00
2019-11-09 02:30:59,28.84,68.14,0.00,245.04,0.00,0.00
2019-11-09 02:35:46,28.80,68.08,0.00,244.85,0.00,0.00
2019-11-09 02:40:34,28.77,68.13,0.00,245.29,0.00,0.00
2019-11-09 02:50:08,28.72,68.21,0.00,245.43,0.00,0.00
2019-11-09 02:54:55,28.70,68.27,0.00,244.95,0.00,0.00
2019-11-09 02:59:43,28.68,68.29,0.00,245.04,0.00,0.00
2019-11-09 03:04:30,28.65,68.26,0.00,245.04,0.00,0.00
2019-11-09 03:09:17,28.62,68.09,0.00,245.59,0.00,0.00
2019-11-09 03:14:04,28.60,67.99,0.00,245.07,0.00,0.00
2019-11-09 03:23:39,28.54,67.90,0.00,245.39,0.00,0.00
2019-11-09 03:28:26,28.50,67.96,0.00,245.28,0.00,0.00
2019-11-09 03:33:13,28.50,67.85,0.00,245.47,0.00,0.00
2019-11-09 03:38:01,28.47,67.93,0.00,245.72,0.00,0.00
2019-11-09 03:42:48,28.44,67.86,0.00,245.72,0.00,0.00
2019-11-09 03:47:35,28.41,67.86,0.00,245.68,0.00,0.00
2019-11-09 03:52:22,28.38,67.93,0.00,245.68,0.00,0.00
2019-11-09 04:01:57,28.33,68.00,0.00,245.17,0.00,0.00
2019-11-09 04:06:44,28.30,68.09,0.00,244.41,0.00,0.00
2019-11-09 04:11:31,28.27,68.13,0.00,244.35,0.00,0.00
2019-11-09 04:16:18,28.25,68.13,0.00,245.10,0.00,0.00
2019-11-09 04:25:53,28.19,68.16,0.00,244.81,0.00,0.00
2019-11-09 04:40:15,28.13,68.35,0.00,243.69,0.00,0.00
2019-11-09 04:45:02,28.11,68.24,0.00,244.16,0.00,0.00
2019-11-09 04:49:49,28.09,68.32,0.00,243.44,0.00,0.00
2019-11-09 04:54:36,28.06,68.32,0.00,243.53,0.00,0.00
2019-11-09 04:59:24,28.03,68.32,0.00,241.96,0.00,0.00
2019-11-09 05:04:11,28.02,68.38,0.00,242.99,0.00,0.00
2019-11-09 05:08:58,28.00,68.40,0.00,241.89,0.00,0.00
2019-11-09 05:18:32,27.97,68.57,0.00,242.31,0.00,0.00
2019-11-09 05:28:07,27.93,68.56,0.00,240.80,0.00,0.00
2019-11-09 05:32:54,27.90,68.61,0.00,240.57,0.00,0.00
2019-11-09 05:37:41,27.88,68.64,0.00,240.25,0.00,0.00
2019-11-09 05:42:29,27.86,68.70,0.00,239.83,0.00,0.00
2019-11-09 05:47:16,27.85,68.80,0.00,240.64,0.00,0.00
2019-11-09 05:52:03,27.83,68.83,0.00,239.10,0.00,0.00
2019-11-09 05:56:50,27.81,68.86,0.00,238.74,0.00,0.00
2019-11-09 06:01:38,27.80,68.92,0.00,238.63,0.00,0.00
2019-11-09 06:06:26,27.80,68.99,0.00,237.88,0.00,0.00
2019-11-09 06:11:13,27.79,68.99,0.00,236.58,0.00,0.00
2019-11-09 06:16:00,27.79,68.99,0.00,236.11,0.00,0.00
2019-11-09 06:20:47,27.76,69.10,0.00,235.17,0.00,0.00
2019-11-09 06:25:35,27.74,69.07,0.00,234.49,0.00,0.00
2019-11-09 06:35:09,27.68,69.24,0.00,233.03,0.00,0.00
2019-11-09 06:54:18,27.65,69.58,0.00,238.92,0.00,0.00
2019-11-09 06:59:06,27.65,69.64,0.00,238.50,0.00,0.00
2019-11-09 07:03:54,27.65,69.76,0.00,237.68,0.00,0.00
2019-11-09 07:18:16,27.59,70.21,0.00,237.99,0.00,0.00
2019-11-09 07:23:04,27.60,70.49,0.00,237.63,0.00,0.00
2019-11-09 07:27:51,27.58,70.60,0.00,237.94,0.00,0.00
2019-11-09 07:32:38,27.57,70.87,0.00,238.12,0.00,0.00
2019-11-09 07:37:26,27.56,71.14,0.00,238.27,0.00,0.00
2019-11-09 07:42:13,27.54,71.37,0.00,238.81,0.00,0.00
2019-11-09 07:47:00,27.52,71.69,0.00,240.76,0.00,0.00
2019-11-09 07:51:47,27.51,71.95,0.00,241.24,0.00,0.00
2019-11-09 07:56:35,27.49,72.08,0.00,241.15,0.00,0.00
2019-11-09 08:06:09,27.44,72.79,0.00,240.57,0.00,0.00
2019-11-09 08:10:56,27.44,72.95,0.00,240.72,0.00,0.00
2019-11-09 08:15:44,27.42,72.95,0.00,240.66,0.00,0.00
2019-11-09 08:20:32,27.42,73.08,0.00,241.31,0.00,0.00
2019-11-09 08:25:19,27.40,73.17,0.00,240.71,0.00,0.00
2019-11-09 08:30:06,27.39,73.38,0.00,241.72,0.00,0.00
2019-11-09 08:34:54,27.39,73.33,0.00,240.53,0.00,0.00
2019-11-09 08:39:41,27.38,73.41,0.00,240.21,0.00,0.00
2019-11-09 08:49:16,27.35,74.12,0.00,239.69,0.00,0.00
2019-11-09 08:54:03,27.32,73.60,0.00,239.85,0.00,0.00
2019-11-09 08:58:50,27.32,73.88,0.00,239.03,0.00,0.00
2019-11-09 09:13:12,27.36,74.07,0.00,231.93,0.00,0.00
2019-11-09 09:22:46,27.38,73.57,0.00,231.07,0.00,0.00
2019-11-09 09:27:34,27.41,73.74,0.00,231.67,0.00,0.00
2019-11-09 09:32:21,27.55,73.98,0.00,231.73,0.00,0.00
2019-11-09 09:41:55,27.84,76.07,0.00,231.64,0.00,0.00
2019-11-09 09:46:42,28.03,77.29,0.00,231.51,0.00,0.00
2019-11-09 09:56:17,28.45,79.01,0.00,231.36,0.00,0.00
2019-11-09 10:10:39,29.01,79.70,0.00,231.21,0.00,0.00
2019-11-09 10:15:26,29.18,79.79,0.00,231.21,0.00,0.00
2019-11-09 10:20:13,29.33,79.64,0.00,231.25,0.00,0.00
2019-11-09 10:25:01,29.46,79.66,0.00,230.67,0.00,0.00
2019-11-09 10:29:48,29.60,79.67,0.00,230.67,0.00,0.00
2019-11-09 10:39:22,29.83,79.44,0.00,231.36,0.00,0.00
2019-11-09 10:44:10,29.94,79.34,0.00,238.68,0.00,0.00
2019-11-09 10:48:57,30.04,79.27,0.00,238.52,0.00,0.00
2019-11-09 10:53:44,30.13,79.05,0.00,238.52,0.00,0.00
2019-11-09 11:03:18,29.80,79.10,0.00,238.09,0.00,0.00
2019-11-09 11:08:06,29.62,78.93,0.00,237.66,0.00,0.00
2019-11-09 11:36:49,29.11,79.53,0.00,237.65,0.00,0.00
2019-11-09 11:41:36,29.07,79.53,0.00,238.08,0.00,0.00
2019-11-09 11:46:23,29.05,79.36,0.00,237.80,0.00,0.00
2019-11-09 11:51:11,29.01,79.63,0.00,236.77,0.00,0.00
2019-11-09 11:55:58,29.00,79.46,0.00,237.04,0.00,0.00
2019-11-09 12:00:45,28.98,79.22,0.00,237.28,0.00,0.00
2019-11-09 12:05:32,28.97,79.51,0.00,237.28,0.00,0.00
2019-11-09 12:10:19,28.97,79.51,0.00,234.61,0.00,0.00
2019-11-09 12:15:07,28.97,79.27,0.00,234.29,0.00,3372.25
2019-11-09 12:34:16,28.99,78.42,13.95,235.28,5.82,3238.72
2019-11-09 12:39:03,28.97,79.24,14.40,235.28,5.83,3246.91
2019-11-09 12:59:27,29.18,80.08,0.00,239.19,0.00,0.00
2019-11-09 13:04:14,29.13,80.64,0.00,240.11,0.00,0.00
2019-11-09 13:10:38,29.13,80.19,0.00,240.20,0.00,0.00
2019-11-09 13:15:26,29.15,80.11,0.00,240.20,0.00,0.00
2019-11-09 13:34:43,29.22,79.49,0.00,239.65,0.00,0.00
2019-11-09 13:41:21,29.23,79.58,0.00,231.86,0.00,3222.74
2019-11-09 13:50:59,29.17,77.72,13.95,230.85,5.80,3221.58
2019-11-09 14:05:21,29.67,78.22,14.40,230.89,5.79,3217.35
2019-11-09 14:10:08,29.90,78.13,14.40,230.65,5.77,3203.91
2019-11-09 14:14:55,30.11,78.06,14.85,230.44,5.77,3221.50
2019-11-09 14:19:42,30.34,77.96,14.40,239.73,5.76,3219.04
2019-11-09 14:24:30,30.54,77.81,14.40,239.52,5.76,0.00
2019-11-09 14:31:17,34.04,77.11,0.00,237.08,0.00,3409.66
2019-11-09 14:34:04,30.91,75.47,18.90,237.30,6.06,3415.26
2019-11-09 14:38:51,31.10,77.37,18.00,237.07,6.02,3409.37
2019-11-09 14:43:39,31.01,77.42,18.00,237.10,6.03,3420.80
2019-11-09 14:48:26,30.85,77.55,18.00,236.77,6.03,3413.95
2019-11-09 14:53:13,30.76,77.75,18.00,236.81,6.03,3407.25
2019-11-09 15:02:47,30.63,77.74,18.45,236.68,6.02,3411.77
2019-11-09 15:07:35,30.60,77.77,17.55,229.81,6.02,3355.29
2019-11-09 15:12:22,30.59,77.77,16.20,232.26,5.94,3320.46
2019-11-09 15:21:56,30.57,77.53,0.00,232.04,0.00,0.00
2019-11-09 15:26:44,30.57,76.84,0.00,231.86,0.00,0.00
2019-11-09 15:31:31,30.63,76.64,0.00,232.03,0.00,0.00
2019-11-09 15:41:06,31.02,76.58,0.00,239.04,0.00,0.00
2019-11-09 15:45:53,31.18,76.58,0.00,238.47,0.00,0.00
2019-11-09 15:50:40,31.29,76.56,0.00,238.47,0.00,0.00
2019-11-09 15:55:27,31.44,75.70,0.00,237.30,0.00,0.00
2019-11-09 16:05:02,31.64,76.64,0.00,236.87,0.00,0.00
2019-11-09 16:09:49,31.28,76.96,0.00,237.01,0.00,0.00
2019-11-09 16:14:36,31.04,77.13,0.00,236.30,0.00,0.00
2019-11-09 16:19:23,30.87,77.03,0.00,237.12,0.00,0.00
2019-11-09 16:24:11,30.78,77.14,0.00,236.38,0.00,0.00
2019-11-09 16:33:45,30.62,77.32,0.00,235.77,0.00,0.00
2019-11-09 16:38:32,30.57,77.23,0.00,237.29,0.00,0.00
2019-11-09 16:43:19,30.52,77.21,0.00,236.44,0.00,0.00
2019-11-09 16:48:07,30.49,76.87,0.00,235.92,0.00,0.00
2019-11-09 16:57:41,30.38,76.84,0.00,236.17,0.00,0.00
2019-11-09 17:02:28,30.38,76.92,0.00,236.17,0.00,0.00
2019-11-09 17:07:16,30.32,76.68,0.00,235.94,0.00,0.00
2019-11-09 17:12:03,30.31,76.60,0.00,235.94,0.00,0.00
2019-11-09 17:16:50,30.23,76.43,0.00,235.55,0.00,0.00
2019-11-09 17:21:37,30.20,76.43,0.00,235.60,0.00,0.00
2019-11-09 17:26:25,30.20,76.19,0.00,235.81,0.00,0.00
2019-11-09 17:31:12,30.15,76.36,0.00,234.46,0.00,0.00
2019-11-09 17:40:46,30.09,76.42,0.00,234.73,0.00,0.00
2019-11-09 17:50:21,30.03,76.17,0.00,235.25,0.00,0.00
2019-11-09 17:55:08,30.02,76.45,0.00,235.09,0.00,0.00
2019-11-09 17:59:56,30.00,76.42,0.00,235.16,0.00,0.00
2019-11-09 18:04:43,29.94,76.67,0.00,235.45,0.00,0.00
2019-11-09 18:09:30,29.95,76.89,0.00,235.75,0.00,0.00
2019-11-09 18:19:05,29.90,76.32,0.00,236.05,0.00,0.00
2019-11-09 18:23:52,29.86,76.32,0.00,236.95,0.00,0.00
2019-11-09 18:33:26,29.82,76.44,0.00,237.58,0.00,0.00
2019-11-09 18:38:13,29.82,76.77,0.00,238.48,0.00,0.00
2019-11-09 18:47:48,29.77,76.71,0.00,230.70,0.00,0.00
2019-11-09 18:52:35,29.75,76.81,0.00,230.70,0.00,0.00
2019-11-09 18:57:22,29.73,76.40,0.00,231.22,0.00,0.00
2019-11-09 19:02:10,29.72,75.98,0.00,231.22,0.00,0.00
2019-11-09 19:06:57,29.70,76.61,0.00,231.92,0.00,0.00
2019-11-09 19:11:44,29.68,76.81,0.00,238.85,0.00,0.00
2019-11-09 19:16:31,29.78,76.51,0.00,239.21,0.00,0.00
2019-11-09 19:21:19,29.90,76.43,0.00,239.22,0.00,0.00
2019-11-09 19:26:06,30.06,75.97,0.00,239.73,0.00,0.00
2019-11-09 19:30:53,30.20,76.13,0.00,240.41,0.00,0.00
2019-11-09 19:40:28,30.17,76.59,0.00,240.25,0.00,0.00
2019-11-09 19:45:15,30.10,77.11,0.00,240.72,0.00,0.00
2019-11-09 19:50:02,30.06,76.95,0.00,240.57,0.00,0.00
2019-11-09 19:54:50,30.03,77.09,0.00,240.52,0.00,0.00
2019-11-09 19:59:37,30.01,77.14,0.00,240.87,0.00,0.00
2019-11-09 20:04:24,29.97,77.28,0.00,234.26,0.00,0.00
2019-11-09 20:09:12,29.95,77.46,0.00,240.88,0.00,0.00
2019-11-09 20:13:59,29.90,77.46,0.00,238.96,0.00,0.00
2019-11-09 20:18:46,29.87,77.32,0.00,238.96,0.00,0.00
2019-11-09 20:28:20,29.80,77.27,0.00,235.52,0.00,0.00
2019-11-09 20:37:55,29.79,77.31,0.00,236.13,0.00,0.00
2019-11-09 20:42:42,29.75,77.31,0.00,237.34,0.00,0.00
2019-11-09 20:47:29,29.73,77.48,0.00,237.34,0.00,0.00
2019-11-09 20:52:17,29.70,77.56,0.00,237.51,0.00,0.00
2019-11-09 20:57:04,29.66,77.67,0.00,236.81,0.00,0.00
2019-11-09 21:06:38,29.60,77.41,0.00,237.89,0.00,0.00
2019-11-09 21:11:26,29.58,77.22,0.00,238.65,0.00,58.27
2019-11-09 21:16:13,29.53,77.19,0.00,238.17,0.00,0.00
2019-11-09 21:21:00,29.52,77.22,0.00,238.95,0.00,0.00
2019-11-09 21:25:47,29.49,77.27,0.00,239.39,0.00,0.00
2019-11-09 21:35:22,29.44,77.26,0.00,239.54,0.00,0.00
2019-11-09 21:40:09,29.39,77.36,0.00,238.97,0.00,0.00
2019-11-09 21:44:56,29.37,77.28,0.00,240.05,0.00,0.00
2019-11-09 21:49:43,29.31,77.36,0.00,240.25,0.00,0.00
2019-11-09 21:54:31,29.29,77.53,0.00,240.37,0.00,0.00
2019-11-09 21:59:18,29.29,77.87,0.00,240.29,0.00,0.00
2019-11-09 22:04:05,29.27,77.99,0.00,240.29,0.00,0.00
2019-11-09 22:08:52,29.22,77.82,0.00,240.08,0.00,0.00
2019-11-09 22:13:40,29.17,78.04,0.00,239.58,0.00,0.00
2019-11-09 22:18:27,29.16,78.15,0.00,239.53,0.00,0.00
2019-11-09 22:28:01,29.08,78.06,0.00,238.00,0.00,0.00
2019-11-09 22:32:49,29.06,77.97,0.00,232.04,0.00,0.00
2019-11-09 22:37:36,29.03,77.95,0.00,232.78,0.00,0.00
2019-11-09 22:42:23,29.00,75.58,0.00,232.63,0.00,0.00
2019-11-09 22:51:57,28.92,80.76,0.00,233.42,0.00,0.00
2019-11-09 23:01:32,29.03,80.29,0.00,233.74,0.00,0.00
2019-11-09 23:06:19,29.21,80.61,0.00,233.74,0.00,0.00
2019-11-09 23:15:54,29.53,80.20,0.00,241.91,0.00,0.00
2019-11-09 23:25:28,29.80,80.15,0.00,242.64,0.00,0.00
2019-11-09 23:30:15,29.90,79.51,0.00,242.83,0.00,0.00
2019-11-09 23:35:03,30.01,79.66,0.00,243.05,0.00,0.00
2019-11-09 23:39:50,30.10,79.95,0.00,243.09,0.00,0.00
2019-11-09 23:44:37,29.93,79.74,0.00,242.93,0.00,0.00
2019-11-09 23:49:24,29.81,79.93,0.00,242.93,0.00,0.00
2019-11-09 23:54:12,29.71,80.03,0.00,243.75,0.00,0.00
2019-11-09 23:58:59,29.61,79.83,0.00,243.47,0.00,0.00
2019-11-10 00:03:46,29.52,79.97,0.00,243.63,0.00,0.00
2019-11-10 00:08:33,29.49,79.87,0.00,242.69,0.00,0.00
2019-11-10 00:13:21,29.42,79.99,0.00,243.24,0.00,0.00
2019-11-10 00:18:08,29.37,79.74,0.00,243.75,0.00,0.00
2019-11-10 00:27:42,29.24,79.75,0.00,244.03,0.00,0.00
2019-11-10 00:32:29,29.18,79.86,0.00,245.01,0.00,0.00
2019-11-10 00:42:04,29.06,79.51,0.00,244.93,0.00,0.00
2019-11-10 00:51:38,29.00,79.32,0.00,244.59,0.00,0.00
2019-11-10 00:56:26,28.92,79.06,0.00,244.44,0.00,0.00
2019-11-10 01:01:13,28.87,78.98,0.00,244.55,0.00,0.00
2019-11-10 01:15:35,28.73,78.74,0.00,245.32,0.00,0.00
2019-11-10 01:20:22,28.65,79.02,0.00,244.65,0.00,0.00
2019-11-10 01:25:09,28.60,78.99,0.00,245.90,0.00,0.00
2019-11-10 01:29:56,28.58,79.13,0.00,244.98,0.00,0.00
2019-11-10 01:34:43,28.54,79.24,0.00,246.14,0.00,0.00
2019-11-10 01:39:31,28.50,79.14,0.00,245.58,0.00,0.00
2019-11-10 01:44:18,28.50,79.22,0.00,245.87,0.00,0.00
2019-11-10 01:49:05,28.43,79.31,0.00,246.11,0.00,0.00
2019-11-10 01:53:52,28.40,79.23,0.00,246.49,0.00,0.00
2019-11-10 01:58:40,28.37,79.35,0.00,246.33,0.00,0.00
2019-11-10 02:08:14,28.27,79.32,0.00,246.45,0.00,0.00
2019-11-10 02:13:01,28.26,79.32,0.00,246.37,0.00,0.00
2019-11-10 02:22:36,28.19,79.38,0.00,246.56,0.00,0.00
2019-11-10 02:27:23,28.16,79.38,0.00,246.69,0.00,0.00
2019-11-10 02:32:10,28.12,79.22,0.00,246.76,0.00,0.00
2019-11-10 02:36:57,28.09,79.28,0.00,247.17,0.00,0.00
2019-11-10 02:41:45,28.05,79.45,0.00,247.12,0.00,0.00
2019-11-10 02:51:19,27.97,79.48,0.00,246.77,0.00,0.00
2019-11-10 02:56:06,27.96,79.59,0.00,246.92,0.00,0.00
2019-11-10 03:00:53,27.94,79.59,0.00,246.79,0.00,0.00
2019-11-10 03:05:41,27.89,79.45,0.00,246.97,0.00,0.00
2019-11-10 03:10:28,27.86,79.40,0.00,246.91,0.00,0.00
2019-11-10 03:24:50,27.79,79.11,0.00,246.50,0.00,0.00
